"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","ppn_tm"
"63","1","1","20231007","app00063","67","24","25","18","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"61","1","1","20231007","app00061","431","110","89","232","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"64","1","1","20231007","app00064","200","61","52","87","3","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"370","1","1","20231007","app00370","480","158","134","188","7","2","1","4","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"371","1","1","20231007","app00371","330","110","75","145","4","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"374","1","1","20231007","app00374","134","75","59","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"375","1","1","20231007","app00375","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"372","1","1","20231007","app00372","44","22","0","22","2","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"369","1","1","20231007","app00369","316","102","71","143","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"368","1","1","20231007","app00368","228","47","54","127","3","1","1","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"373","1","1","20231007","app00373","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"280","1","1","20231007","app00280","476","104","70","302","7","2","1","4","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"284","1","1","20231007","app00284","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"281","1","1","20231007","app00281","31","10","11","10","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"282","1","1","20231007","app00282","9","2","0","7","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"283","1","1","20231007","app00283","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"460","1","1","20231007","app00460","58","17","18","23","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"462","1","1","20231007","app00462","902","384","262","256","3","1","1","1","1","44","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"463","1","1","20231007","app00463","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"461","1","1","20231007","app00461","45","0","21","24","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"618","1","1","20231007","app00618","195","59","47","89","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"617","1","1","20231007","app00617","1038","494","36","508","50","16","16","18","3","20","1","16","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"622","1","1","20231007","app00622","66","21","21","24","3","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"623","1","1","20231007","app00623","27","9","9","9","3","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"621","1","1","20231007","app00621","204","78","52","74","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"620","1","1","20231007","app00620","208","85","49","74","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"619","1","1","20231007","app00619","131","48","31","52","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"530","1","1","20231007","app00530","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"525","1","1","20231007","app00525","165","63","36","66","6","2","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"524","1","1","20231007","app00524","143","57","51","35","3","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"526","1","1","20231007","app00526","231","6","24","201","5","1","1","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"528","1","1","20231007","app00528","166","59","39","68","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"527","1","1","20231007","app00527","2","0","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"529","1","1","20231007","app00529","13","0","0","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"815","1","1","20231007","app00815","804","409","62","333","17","6","4","7","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"819","1","1","20231007","app00819","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"817","1","1","20231007","app00817","628","279","183","166","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"816","1","1","20231007","app00816","136","19","13","104","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"814","1","1","20231007","app00814","46","31","0","15","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"818","1","1","20231007","app00818","20","13","7","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"71","1","1","20231007","app00071","270","40","92","138","6","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"72","1","1","20231007","app00072","121","42","27","52","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"73","1","1","20231007","app00073","26","13","13","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"74","1","1","20231007","app00074","254","96","70","88","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"75","1","1","20231007","app00075","28","28","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"76","1","1","20231007","app00076","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"664","1","1","20231007","app00664","287","93","75","119","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"665","1","1","20231007","app00665","183","82","36","65","8","2","2","4","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"865","1","1","20231007","app00865","605","252","217","136","52","19","17","16","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"875","1","1","20231007","app00875","7","2","0","5","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"868","1","1","20231007","app00868","332","124","70","138","5","1","1","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"877","1","1","20231007","app00877","248","96","49","103","6","2","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"876","1","1","20231007","app00876","29","14","0","15","2","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"872","1","1","20231007","app00872","158","52","28","78","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"869","1","1","20231007","app00869","959","251","322","386","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"867","1","1","20231007","app00867","33","18","9","6","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"871","1","1","20231007","app00871","13","13","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"878","1","1","20231007","app00878","35","6","11","18","5","1","1","3","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"873","1","1","20231007","app00873","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"866","1","1","20231007","app00866","140","37","30","73","3","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"870","1","1","20231007","app00870","50","20","15","15","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"874","1","1","20231007","app00874","79","33","0","46","2","1","0","1","1","3","0","0","1","1","1","1","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"382","1","1","20231007","app00382","109","32","28","49","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"380","1","1","20231007","app00380","132","43","42","47","3","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"386","1","1","20231007","app00386","11","7","1","3","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"383","1","1","20231007","app00383","510","164","168","178","3","1","1","1","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"384","1","1","20231007","app00384","106","31","31","44","6","2","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"388","1","1","20231007","app00388","7","0","0","7","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"385","1","1","20231007","app00385","42","21","21","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"381","1","1","20231007","app00381","807","107","345","355","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"387","1","1","20231007","app00387","70","70","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"379","1","1","20231007","app00379","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"598","1","1","20231007","app00598","531","316","96","119","175","69","48","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"604","1","1","20231007","app00604","644","74","221","349","8","2","2","4","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"602","1","1","20231007","app00602","610","80","173","357","4","1","1","2","1","14","0","0","1","3","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"601","1","1","20231007","app00601","60","22","12","26","8","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"600","1","1","20231007","app00600","19","2","1","16","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"608","1","1","20231007","app00608","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"607","1","1","20231007","app00607","39","39","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"603","1","1","20231007","app00603","53","11","20","22","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"599","1","1","20231007","app00599","176","53","28","95","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"606","1","1","20231007","app00606","41","41","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"605","1","1","20231007","app00605","4","0","2","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"810","1","1","20231007","app00810","161","44","33","84","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"812","1","1","20231007","app00812","44","16","14","14","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"809","1","1","20231007","app00809","101","25","25","51","3","1","1","1","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"807","1","1","20231007","app00807","217","67","68","82","3","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"813","1","1","20231007","app00813","6","2","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"811","1","1","20231007","app00811","3","1","1","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"805","1","1","20231007","app00805","301","65","108","128","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"808","1","1","20231007","app00808","191","67","39","85","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"806","1","1","20231007","app00806","13","8","0","5","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"804","1","1","20231007","app00804","116","40","35","41","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"41","1","1","20231007","app00041","14","0","0","14","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"39","1","1","20231007","app00039","428","114","89","225","6","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"42","1","1","20231007","app00042","2","1","0","1","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"38","1","1","20231007","app00038","116","27","30","59","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"37","1","1","20231007","app00037","26","17","0","9","3","2","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"44","1","1","20231007","app00044","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"40","1","1","20231007","app00040","41","13","13","15","4","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"43","1","1","20231007","app00043","12","0","0","12","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"90","1","1","20231007","app00090","17","0","11","6","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"88","1","1","20231007","app00088","337","124","124","89","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"85","1","1","20231007","app00085","176","70","42","64","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"87","1","1","20231007","app00087","100","34","47","19","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"89","1","1","20231007","app00089","44","14","0","30","2","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"91","1","1","20231007","app00091","16","1","0","15","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"86","1","1","20231007","app00086","159","84","0","75","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"92","1","1","20231007","app00092","6","0","0","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"188","1","1","20231007","app00188","14","7","5","2","3","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"190","1","1","20231007","app00190","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"189","1","1","20231007","app00189","31","31","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"446","1","1","20231007","app00446","196","71","42","83","4","2","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"444","1","1","20231007","app00444","902","202","208","492","6","2","1","3","0","0","0","0","1","15","1","2","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"448","1","1","20231007","app00448","74","32","1","41","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"897","1","1","20231007","app00897","124","35","36","53","5","1","1","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"903","1","1","20231007","app00903","382","76","109","197","6","2","1","3","0","0","1","1","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"902","1","1","20231007","app00902","175","55","55","65","5","1","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"899","1","1","20231007","app00899","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"905","1","1","20231007","app00905","6","1","1","4","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"901","1","1","20231007","app00901","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"896","1","1","20231007","app00896","442","180","147","115","5","1","1","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"898","1","1","20231007","app00898","95","22","41","32","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"904","1","1","20231007","app00904","27","9","9","9","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"906","1","1","20231007","app00906","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"900","1","1","20231007","app00900","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"887","1","1","20231007","app00887","1148","380","357","411","150","55","44","51","0","0","0","0","1","1","1","29","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"893","1","1","20231007","app00893","12","4","4","4","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"892","1","1","20231007","app00892","29","7","7","15","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"889","1","1","20231007","app00889","180","47","67","66","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"890","1","1","20231007","app00890","206","88","42","76","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"894","1","1","20231007","app00894","40","11","0","29","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"888","1","1","20231007","app00888","64","21","22","21","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"895","1","1","20231007","app00895","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"891","1","1","20231007","app00891","207","61","70","76","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"55","1","1","20231007","app00055","73","43","15","15","6","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"59","1","1","20231007","app00059","29","18","4","7","5","2","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"56","1","1","20231007","app00056","281","84","72","125","5","1","1","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"54","1","1","20231007","app00054","1443","483","428","532","11","6","2","3","2","6","1","16","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"57","1","1","20231007","app00057","4","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"60","1","1","20231007","app00060","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"58","1","1","20231007","app00058","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"360","1","1","20231007","app00360","93","10","0","83","2","1","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"359","1","1","20231007","app00359","1588","252","581","755","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"361","1","1","20231007","app00361","3","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"366","1","1","20231007","app00366","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"362","1","1","20231007","app00362","83","27","30","26","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"365","1","1","20231007","app00365","53","53","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"364","1","1","20231007","app00364","136","87","49","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"363","1","1","20231007","app00363","206","70","64","72","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"367","1","1","20231007","app00367","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"358","1","1","20231007","app00358","4","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"354","1","1","20231007","app00354","476","183","146","147","3","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"355","1","1","20231007","app00355","596","44","154","398","3","1","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"357","1","1","20231007","app00357","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"356","1","1","20231007","app00356","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"650","1","1","20231007","app00650","461","164","120","177","175","69","48","58","1","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"653","1","1","20231007","app00653","4","0","2","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"651","1","1","20231007","app00651","151","49","45","57","3","1","1","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"652","1","1","20231007","app00652","75","46","0","29","4","2","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"654","1","1","20231007","app00654","26","13","13","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"796","1","1","20231007","app00796","176","51","49","76","5","1","1","3","1","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"795","1","1","20231007","app00795","135","36","45","54","5","1","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"799","1","1","20231007","app00799","143","50","25","68","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"798","1","1","20231007","app00798","1945","520","604","821","4","1","1","2","1","5","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"800","1","1","20231007","app00800","49","10","4","35","6","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"803","1","1","20231007","app00803","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"797","1","1","20231007","app00797","107","52","55","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"801","1","1","20231007","app00801","1152","379","380","393","3","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"802","1","1","20231007","app00802","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
