"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","FullResourcesCount","DevResourcesCount","QaResourcesCount","PdnResourcesCount","FullAccountsCount","DevAccountsCount","QaAccountsCount","PdnAccountsCount","RedSecurityChecksCount","RedSecurityResourcesCount","YellowSecurityChecksCount","YellowSecurityResourcesCount","RedFaultToleranceChecksCount","RedFaultToleranceResourcesCount","YellowFaultToleranceChecksCount","YellowFaultToleranceResourcesCount","RedPerformanceChecksCount","RedPerformanceResourcesCount","YellowPerformanceChecksCount","YellowPerformanceResourcesCount","RedCostOptimizingChecksCount","RedCostOptimizingResourcesCount","YellowCostOptimizingChecksCount","YellowCostOptimizingResourcesCount","ppn_tm"
"378","1","1","20231012","app00378","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"820","1","1","20231012","app00820","620","225","172","223","175","69","48","58","1","1","3","26","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"825","1","1","20231012","app00825","69","27","38","4","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"822","1","1","20231012","app00822","416","192","124","100","4","2","1","1","4","12","5","17","0","0","3","6","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"823","1","1","20231012","app00823","62","18","18","26","5","1","1","3","0","0","3","5","0","0","2","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"826","1","1","20231012","app00826","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"827","1","1","20231012","app00827","107","65","42","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"821","1","1","20231012","app00821","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"824","1","1","20231012","app00824","89","62","27","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"117","1","1","20231012","app00117","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"112","1","1","20231012","app00112","928","255","334","339","6","2","1","3","0","0","2","4","0","0","1","3","0","0","1","12","0","0","1","4","2023-10-12 11:48:46.008"
"114","1","1","20231012","app00114","192","65","54","73","3","1","1","1","0","0","3","5","0","0","2","7","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"115","1","1","20231012","app00115","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"113","1","1","20231012","app00113","237","95","52","90","4","1","1","2","1","2","6","20","0","0","2","6","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"116","1","1","20231012","app00116","25","25","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"276","1","1","20231012","app00276","85","26","25","34","3","1","1","1","1","1","6","11","0","0","1","5","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"275","1","1","20231012","app00275","74","61","0","13","2","1","0","1","4","6","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"273","1","1","20231012","app00273","176","73","31","72","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"277","1","1","20231012","app00277","190","57","46","87","3","1","1","1","1","2","5","10","0","0","1","3","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"274","1","1","20231012","app00274","239","57","82","100","7","2","2","3","1","1","6","8","0","0","3","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"270","1","1","20231012","app00270","144","48","29","67","5","1","1","3","1","1","4","9","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"268","1","1","20231012","app00268","392","154","97","141","6","2","2","2","2","2","6","8","0","0","1","2","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"269","1","1","20231012","app00269","9","3","3","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"271","1","1","20231012","app00271","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"272","1","1","20231012","app00272","10","10","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"21","1","1","20231012","app00021","728","294","264","170","3","1","1","1","0","0","3","4","0","0","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"25","1","1","20231012","app00025","6","2","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"22","1","1","20231012","app00022","717","217","180","320","6","2","2","2","2","7","8","22","0","0","1","3","0","0","2","3","0","0","0","0","2023-10-12 11:48:46.008"
"19","1","1","20231012","app00019","228","87","68","73","3","1","1","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"24","1","1","20231012","app00024","21","20","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"20","1","1","20231012","app00020","49","16","16","17","3","1","1","1","1","1","4","6","0","0","1","3","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"23","1","1","20231012","app00023","59","47","12","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"358","1","1","20231012","app00358","4","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"356","1","1","20231012","app00356","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"355","1","1","20231012","app00355","596","44","154","398","3","1","1","1","1","5","4","9","0","0","1","4","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"354","1","1","20231012","app00354","476","183","146","147","3","1","1","1","0","0","5","12","1","2","3","11","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"357","1","1","20231012","app00357","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"750","1","1","20231012","app00750","269","134","21","114","6","2","1","3","5","12","4","13","0","0","1","6","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"749","1","1","20231012","app00749","89","26","27","36","3","1","1","1","0","0","3","5","0","0","1","2","0","0","0","0","0","0","1","1","2023-10-12 11:48:46.008"
"747","1","1","20231012","app00747","232","96","55","81","4","1","1","2","0","0","5","12","0","0","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"748","1","1","20231012","app00748","6","2","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"751","1","1","20231012","app00751","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"752","1","1","20231012","app00752","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"207","1","1","20231012","app00207","10","5","5","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"203","1","1","20231012","app00203","511","211","143","157","7","3","2","2","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"204","1","1","20231012","app00204","467","200","140","127","5","1","1","3","0","0","2","5","1","1","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"205","1","1","20231012","app00205","37","9","9","19","3","1","1","1","0","0","4","6","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"208","1","1","20231012","app00208","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"206","1","1","20231012","app00206","12","4","4","4","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"754","1","1","20231012","app00754","233","79","53","101","6","1","1","4","2","2","5","10","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"755","1","1","20231012","app00755","6","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"757","1","1","20231012","app00757","114","0","112","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"758","1","1","20231012","app00758","476","160","168","148","8","3","2","3","1","1","5","8","0","0","1","1","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"760","1","1","20231012","app00760","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"759","1","1","20231012","app00759","4","1","2","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"756","1","1","20231012","app00756","3","1","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"761","1","1","20231012","app00761","10","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"762","1","1","20231012","app00762","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"753","1","1","20231012","app00753","432","144","138","150","6","2","2","2","1","5","2","13","0","0","1","1","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"35","1","1","20231012","app00035","56","19","11","26","4","1","1","2","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"36","1","1","20231012","app00036","1398","746","0","652","2","1","0","1","1","8","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"34","1","1","20231012","app00034","8","3","4","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"32","1","1","20231012","app00032","125","37","19","69","38","12","9","17","1","1","5","7","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"31","1","1","20231012","app00031","136","56","41","39","3","1","1","1","0","0","3","5","0","0","2","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"33","1","1","20231012","app00033","140","47","29","64","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"443","1","1","20231012","app00443","27149","10403","7377","9369","177","70","48","59","10","162","24","936","1","16","3","55","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"445","1","1","20231012","app00445","1757","631","564","562","4","1","1","2","1","44","6","135","1","2","3","62","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"444","1","1","20231012","app00444","902","202","208","492","6","2","1","3","0","0","3","18","1","15","2","3","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"446","1","1","20231012","app00446","196","71","42","83","4","2","1","1","2","3","4","7","0","0","1","3","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"447","1","1","20231012","app00447","170","58","37","75","3","1","1","1","1","1","3","6","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"448","1","1","20231012","app00448","74","32","1","41","3","1","1","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"449","1","1","20231012","app00449","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"456","1","1","20231012","app00456","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"458","1","1","20231012","app00458","14","14","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"451","1","1","20231012","app00451","433","140","136","157","5","1","1","3","1","1","3","5","0","0","2","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"450","1","1","20231012","app00450","666","250","148","268","3","1","1","1","2","3","3","3","0","0","1","2","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"459","1","1","20231012","app00459","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"452","1","1","20231012","app00452","260","75","76","109","6","2","2","2","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"454","1","1","20231012","app00454","720","285","192","243","3","1","1","1","2","29","8","57","0","0","1","5","0","0","2","4","0","0","0","0","2023-10-12 11:48:46.008"
"453","1","1","20231012","app00453","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"457","1","1","20231012","app00457","2","0","0","2","1","0","0","1","0","0","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"455","1","1","20231012","app00455","185","73","41","71","3","1","1","1","1","1","3","6","0","0","1","4","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"460","1","1","20231012","app00460","58","17","18","23","3","1","1","1","1","1","4","6","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"461","1","1","20231012","app00461","45","0","21","24","2","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"462","1","1","20231012","app00462","902","384","262","256","3","1","1","1","1","44","7","72","0","0","1","10","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"463","1","1","20231012","app00463","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"28","1","1","20231012","app00028","114","73","15","26","5","1","1","3","2","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"26","1","1","20231012","app00026","568","187","129","252","5","1","1","3","2","2","5","7","0","0","1","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"29","1","1","20231012","app00029","180","65","43","72","3","1","1","1","1","1","6","7","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"30","1","1","20231012","app00030","4","0","0","4","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"27","1","1","20231012","app00027","101","60","37","4","3","1","1","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"301","1","1","20231012","app00301","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"299","1","1","20231012","app00299","357","164","0","193","3","2","0","1","1","1","4","15","0","0","2","8","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"298","1","1","20231012","app00298","190","59","56","75","5","1","1","3","0","0","2","3","0","0","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"302","1","1","20231012","app00302","4","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"300","1","1","20231012","app00300","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"368","1","1","20231012","app00368","228","47","54","127","3","1","1","1","1","2","4","8","1","2","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"372","1","1","20231012","app00372","44","22","0","22","2","1","0","1","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"375","1","1","20231012","app00375","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"370","1","1","20231012","app00370","480","158","134","188","7","2","1","4","2","2","6","13","0","0","1","4","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"374","1","1","20231012","app00374","134","75","59","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"369","1","1","20231012","app00369","316","102","71","143","3","1","1","1","1","1","4","7","0","0","1","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"371","1","1","20231012","app00371","330","110","75","145","4","2","1","1","3","3","5","10","0","0","2","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"373","1","1","20231012","app00373","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"361","1","1","20231012","app00361","3","0","0","3","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"359","1","1","20231012","app00359","1588","252","581","755","4","1","1","2","0","0","2","3","0","0","1","3","0","0","1","9","0","0","1","9","2023-10-12 11:48:46.008"
"367","1","1","20231012","app00367","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"365","1","1","20231012","app00365","53","53","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"362","1","1","20231012","app00362","83","27","30","26","3","1","1","1","4","4","2","2","0","0","1","4","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"363","1","1","20231012","app00363","206","70","64","72","3","1","1","1","1","1","4","8","1","1","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"360","1","1","20231012","app00360","93","10","0","83","2","1","0","1","0","0","3","4","1","2","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"366","1","1","20231012","app00366","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"364","1","1","20231012","app00364","136","87","49","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"39","1","1","20231012","app00039","428","114","89","225","6","2","2","2","2","2","4","11","0","0","1","2","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"38","1","1","20231012","app00038","116","27","30","59","3","1","1","1","1","1","6","7","0","0","2","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"43","1","1","20231012","app00043","12","0","0","12","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"44","1","1","20231012","app00044","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"37","1","1","20231012","app00037","26","17","0","9","3","2","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"41","1","1","20231012","app00041","14","0","0","14","2","0","0","2","0","0","4","4","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"40","1","1","20231012","app00040","41","13","13","15","4","1","1","2","3","4","4","4","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"42","1","1","20231012","app00042","2","1","0","1","2","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"109","1","1","20231012","app00109","70","28","19","23","4","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"108","1","1","20231012","app00108","8","8","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"110","1","1","20231012","app00110","8","4","2","2","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"111","1","1","20231012","app00111","16","0","0","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"2","1","1","20231012","app00002","235","79","63","93","4","1","1","2","2","3","7","26","0","0","1","11","0","0","2","2","0","0","0","0","2023-10-12 11:48:46.008"
"5","1","1","20231012","app00005","84","21","9","54","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"6","1","1","20231012","app00006","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"1","1","1","20231012","app00001","887","739","101","47","9","3","4","2","3","4","6","9","0","0","1","2","0","0","1","1","0","0","1","1","2023-10-12 11:48:46.008"
"8","1","1","20231012","app00008","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"3","1","1","20231012","app00003","36","12","12","12","3","1","1","1","2","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"4","1","1","20231012","app00004","71","69","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"7","1","1","20231012","app00007","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"74","1","1","20231012","app00074","254","96","70","88","5","1","1","3","0","0","3","7","0","0","2","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"76","1","1","20231012","app00076","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"71","1","1","20231012","app00071","270","40","92","138","6","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"72","1","1","20231012","app00072","121","42","27","52","3","1","1","1","2","2","4","5","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"73","1","1","20231012","app00073","26","13","13","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"75","1","1","20231012","app00075","28","28","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"259","1","1","20231012","app00259","173","75","39","59","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"257","1","1","20231012","app00257","211","67","60","84","3","1","1","1","1","1","3","10","0","0","2","6","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"261","1","1","20231012","app00261","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"262","1","1","20231012","app00262","13","13","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"260","1","1","20231012","app00260","76","24","27","25","3","1","1","1","2","2","3","9","0","0","3","5","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"258","1","1","20231012","app00258","105","32","33","40","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"254","1","1","20231012","app00254","38","14","12","12","3","1","1","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"255","1","1","20231012","app00255","428","44","174","210","6","2","1","3","1","2","4","10","0","0","3","7","0","0","1","3","0","0","0","0","2023-10-12 11:48:46.008"
"252","1","1","20231012","app00252","137","52","35","50","6","1","1","4","1","1","4","8","0","0","1","2","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"253","1","1","20231012","app00253","233","101","58","74","3","1","1","1","0","0","4","7","0","0","2","7","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"256","1","1","20231012","app00256","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"264","1","1","20231012","app00264","336","105","108","123","3","1","1","1","0","0","3","4","1","3","2","3","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"265","1","1","20231012","app00265","79","79","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"263","1","1","20231012","app00263","834","185","157","492","5","1","1","3","0","0","2","6","2","7","2","4","0","0","1","41","1","1","1","25","2023-10-12 11:48:46.008"
"266","1","1","20231012","app00266","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"267","1","1","20231012","app00267","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"214","1","1","20231012","app00214","12","7","0","5","4","1","0","3","0","0","3","5","0","0","2","3","0","0","1","1","0","0","0","0","2023-10-12 11:48:46.008"
"211","1","1","20231012","app00211","6","2","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"213","1","1","20231012","app00213","8","7","0","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"217","1","1","20231012","app00217","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"210","1","1","20231012","app00210","68","34","29","5","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"209","1","1","20231012","app00209","115","43","32","40","5","1","1","3","0","0","3","5","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"212","1","1","20231012","app00212","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"215","1","1","20231012","app00215","8","4","2","2","4","2","1","1","2","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"216","1","1","20231012","app00216","1","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"324","1","1","20231012","app00324","9","1","2","6","3","1","1","1","1","2","3","6","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"322","1","1","20231012","app00322","154","64","33","57","3","1","1","1","1","1","5","5","0","0","1","1","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"323","1","1","20231012","app00323","408","158","111","139","6","2","2","2","2","8","6","28","0","0","1","5","0","0","1","2","0","0","0","0","2023-10-12 11:48:46.008"
"321","1","1","20231012","app00321","228","170","45","13","5","2","2","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"327","1","1","20231012","app00327","9","3","3","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"326","1","1","20231012","app00326","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"325","1","1","20231012","app00325","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
"313","1","1","20231012","app00313","928","306","202","420","171","65","48","58","1","6","2","4","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-12 11:48:46.008"
